year,state,state_lab,candidate,party,type,votes,winner,electoral_votes
2020,Mississippi,MS,"TRUMP, DONALD J.",Republican,absolute,756764,1,6
2020,Missouri,MO,"TRUMP, DONALD J.",Republican,share,0.5679965577888949,1,10
2020,Missouri,MO,"TRUMP, DONALD J.",Republican,absolute,1718736,1,10
2020,Missouri,MO,"BIDEN, JOSEPH R. JR",Democrat,share,0.4140878173618836,0,10
2020,Missouri,MO,"BIDEN, JOSEPH R. JR",Democrat,absolute,1253014,0,10
2020,Montana,MT,"TRUMP, DONALD J.",Republican,share,0.5691846924002028,1,3
2020,Montana,MT,"TRUMP, DONALD J.",Republican,absolute,343602,1,3
2020,Montana,MT,"BIDEN, JOSEPH R. JR",Democrat,share,0.4054936936160908,0,3
2020,Montana,MT,"BIDEN, JOSEPH R. JR",Democrat,absolute,244786,0,3
2020,Nebraska,NE,"TRUMP, DONALD J.",Republican,share,0.5822416333205421,1,5
2020,Nebraska,NE,"TRUMP, DONALD J.",Republican,absolute,556846,1,5
2020,Nebraska,NE,"BIDEN, JOSEPH R. JR",Democrat,share,0.39166630941787967,0,5
2020,Nebraska,NE,"BIDEN, JOSEPH R. JR",Democrat,absolute,374583,0,5
2020,Nevada,NV,"TRUMP, DONALD J.",Republican,share,0.4766624732455941,0,6
2020,Nevada,NV,"TRUMP, DONALD J.",Republican,absolute,669890,0,6
2020,Nevada,NV,"BIDEN, JOSEPH R. JR",Democrat,share,0.5005678195728402,1,6
2020,Nevada,NV,"BIDEN, JOSEPH R. JR",Democrat,absolute,703486,1,6
2020,New Hampshire,NH,"TRUMP, DONALD J.",Republican,share,0.45356259504677604,0,4
2020,New Hampshire,NH,"TRUMP, DONALD J.",Republican,absolute,365654,0,4
2020,New Hampshire,NH,"BIDEN, JOSEPH R. JR",Democrat,share,0.5270782528014766,1,4
2020,New Hampshire,NH,"BIDEN, JOSEPH R. JR",Democrat,absolute,424921,1,4
2020,New Jersey,NJ,"TRUMP, DONALD J.",Republican,share,0.41396523857348505,0,14
2020,New Jersey,NJ,"TRUMP, DONALD J.",Republican,absolute,1883274,0,14
2020,New Jersey,NJ,"BIDEN, JOSEPH R. JR",Democrat,share,0.5733419675281298,1,14
2020,New Jersey,NJ,"BIDEN, JOSEPH R. JR",Democrat,absolute,2608335,1,14
2020,New Mexico,NM,"BIDEN, JOSEPH R. JR",Democrat,share,0.5428928584957222,1,5
2020,New Mexico,NM,"BIDEN, JOSEPH R. JR",Democrat,absolute,501614,1,5
2020,New Mexico,NM,"TRUMP, DONALD J.",Republican,share,0.43496669246129455,0,5
2020,New Mexico,NM,"TRUMP, DONALD J.",Republican,absolute,401894,0,5
2020,New York,NY,"BIDEN, JOSEPH R. JR",Democrat,share,0.603918845358349,1,29
2020,New York,NY,"BIDEN, JOSEPH R. JR",Democrat,absolute,5230985,1,29
2020,New York,NY,"TRUMP, DONALD J.",Republican,share,0.3746129384009093,0,29
2020,New York,NY,"TRUMP, DONALD J.",Republican,absolute,3244798,0,29
2020,North Carolina,NC,"TRUMP, DONALD J.",Republican,share,0.4993433248829551,1,15
2020,North Carolina,NC,"TRUMP, DONALD J.",Republican,absolute,2758773,1,15
2020,North Carolina,NC,"BIDEN, JOSEPH R. JR",Democrat,share,0.4858621177736324,0,15
2020,North Carolina,NC,"BIDEN, JOSEPH R. JR",Democrat,absolute,2684292,0,15
2020,North Dakota,ND,"TRUMP, DONALD J.",Republican,share,0.6511404873707572,1,3
2020,North Dakota,ND,"TRUMP, DONALD J.",Republican,absolute,235595,1,3
2020,North Dakota,ND,"BIDEN, JOSEPH R. JR",Democrat,share,0.31756762359080093,0,3
2020,North Dakota,ND,"BIDEN, JOSEPH R. JR",Democrat,absolute,114902,0,3
2020,Ohio,OH,"TRUMP, DONALD J.",Republican,share,0.5327130010087464,1,18
2020,Ohio,OH,"TRUMP, DONALD J.",Republican,absolute,3154834,1,18
2020,Ohio,OH,"BIDEN, JOSEPH R. JR",Democrat,share,0.45239338340705026,0,18
2020,Ohio,OH,"BIDEN, JOSEPH R. JR",Democrat,absolute,2679165,0,18
2020,Oklahoma,OK,"TRUMP, DONALD J.",Republican,share,0.6537327184806295,1,7
2020,Oklahoma,OK,"TRUMP, DONALD J.",Republican,absolute,1020280,1,7
2020,Oklahoma,OK,"BIDEN, JOSEPH R. JR",Democrat,share,0.32286174335986634,0,7
2020,Oklahoma,OK,"BIDEN, JOSEPH R. JR",Democrat,absolute,503890,0,7
2020,Oregon,OR,"TRUMP, DONALD J.",Republican,share,0.4036724604634335,0,7
2020,Oregon,OR,"TRUMP, DONALD J.",Republican,absolute,958448,0,7
2020,Oregon,OR,"BIDEN, JOSEPH R. JR",Democrat,share,0.5645331865404888,1,7
2020,Oregon,OR,"BIDEN, JOSEPH R. JR",Democrat,absolute,1340383,1,7
2020,Pennsylvania,PA,"TRUMP, DONALD J.",Republican,share,0.4884361204017247,0,20
2020,Pennsylvania,PA,"TRUMP, DONALD J.",Republican,absolute,3377674,0,20
2020,Pennsylvania,PA,"BIDEN, JOSEPH R. JR",Democrat,share,0.5000849567544814,1,20
2020,Pennsylvania,PA,"BIDEN, JOSEPH R. JR",Democrat,absolute,3458229,1,20
2020,Rhode Island,RI,"BIDEN, JOSEPH R. JR",Democrat,share,0.5947619876593357,1,4
2020,Rhode Island,RI,"BIDEN, JOSEPH R. JR",Democrat,absolute,307486,1,4
2020,Rhode Island,RI,"TRUMP, DONALD J.",Republican,share,0.38670380471575855,0,4
2020,Rhode Island,RI,"TRUMP, DONALD J.",Republican,absolute,199922,0,4
2020,South Carolina,SC,"TRUMP, DONALD J.",Republican,share,0.5509348091719648,1,9
2020,South Carolina,SC,"TRUMP, DONALD J.",Republican,absolute,1385103,1,9
2020,South Carolina,SC,"BIDEN, JOSEPH R. JR",Democrat,share,0.43416838497813925,0,9
2020,South Carolina,SC,"BIDEN, JOSEPH R. JR",Democrat,absolute,1091541,0,9
2020,South Dakota,SD,"TRUMP, DONALD J.",Republican,share,0.6176938967225024,1,3
2020,South Dakota,SD,"TRUMP, DONALD J.",Republican,absolute,261043,1,3
2020,South Dakota,SD,"BIDEN, JOSEPH R. JR",Democrat,share,0.3560525213613529,0,3
2020,South Dakota,SD,"BIDEN, JOSEPH R. JR",Democrat,absolute,150471,0,3
2020,Tennessee,TN,"TRUMP, DONALD J.",Republican,share,0.6066029416628381,1,11
2020,Tennessee,TN,"TRUMP, DONALD J.",Republican,absolute,1852475,1,11
2020,Tennessee,TN,"BIDEN, JOSEPH R. JR",Democrat,share,0.37451434271023704,0,11
2020,Tennessee,TN,"BIDEN, JOSEPH R. JR",Democrat,absolute,1143711,0,11
2020,Texas,TX,"TRUMP, DONALD J.",Republican,share,0.5205760360355265,1,38
2020,Texas,TX,"TRUMP, DONALD J.",Republican,absolute,5890347,1,38
2020,Texas,TX,"BIDEN, JOSEPH R. JR",Democrat,share,0.4647900991387051,0,38
2020,Texas,TX,"BIDEN, JOSEPH R. JR",Democrat,absolute,5259126,0,38
2020,Utah,UT,"BIDEN, JOSEPH R. JR",Democrat,share,0.37646048583306063,0,6
2020,Utah,UT,"BIDEN, JOSEPH R. JR",Democrat,absolute,560282,0,6
2020,Utah,UT,"TRUMP, DONALD J.",Republican,share,0.5812983902991959,1,6
2020,Utah,UT,"TRUMP, DONALD J.",Republican,absolute,865140,1,6
2020,Vermont,VT,"BIDEN, JOSEPH R. JR",Democrat,share,0.6545578055250049,1,3
2020,Vermont,VT,"BIDEN, JOSEPH R. JR",Democrat,absolute,242820,1,3
2020,Vermont,VT,"TRUMP, DONALD J.",Republican,share,0.3038105712622113,0,3
2020,Vermont,VT,"TRUMP, DONALD J.",Republican,absolute,112704,0,3
2020,Virginia,VA,"BIDEN, JOSEPH R. JR",Democrat,share,0.5410951717780242,1,13
2020,Virginia,VA,"BIDEN, JOSEPH R. JR",Democrat,absolute,2413568,1,13
2020,Virginia,VA,"TRUMP, DONALD J.",Republican,share,0.4399550366728214,0,13
2020,Virginia,VA,"TRUMP, DONALD J.",Republican,absolute,1962430,0,13
2020,Washington,WA,"BIDEN, JOSEPH R. JR",Democrat,share,0.5797030113530306,1,12
2020,Washington,WA,"BIDEN, JOSEPH R. JR",Democrat,absolute,2369612,1,12
2020,Washington,WA,"TRUMP, DONALD J.",Republican,share,0.3876697774334327,0,12
2020,Washington,WA,"TRUMP, DONALD J.",Republican,absolute,1584651,0,12
2020,West Virginia,WV,"BIDEN, JOSEPH R. JR",Democrat,share,0.29696521244519614,0,5
2020,West Virginia,WV,"BIDEN, JOSEPH R. JR",Democrat,absolute,235984,0,5
2020,West Virginia,WV,"TRUMP, DONALD J.",Republican,share,0.6863155192461606,1,5
2020,West Virginia,WV,"TRUMP, DONALD J.",Republican,absolute,545382,1,5
2020,Wisconsin,WI,"BIDEN, JOSEPH R. JR",Democrat,share,0.4944953686142774,1,10
2020,Wisconsin,WI,"BIDEN, JOSEPH R. JR",Democrat,absolute,1630866,1,10
2020,Wisconsin,WI,"TRUMP, DONALD J.",Republican,share,0.48822437319608825,0,10
2020,Wisconsin,WI,"TRUMP, DONALD J.",Republican,absolute,1610184,0,10
2020,Wyoming,WY,"BIDEN, JOSEPH R. JR",Democrat,share,0.26387866557990397,0,3
2020,Wyoming,WY,"BIDEN, JOSEPH R. JR",Democrat,absolute,73491,0,3
2020,Wyoming,WY,"TRUMP, DONALD J.",Republican,share,0.6949978994840271,1,3
2020,Wyoming,WY,"TRUMP, DONALD J.",Republican,absolute,193559,1,3
